2026-06-15 21:48:59,702 - SniperModule - INFO - 🔫 Sniper Module Starting...
2026-06-15 21:48:59,702 - SniperModule - INFO -    Working dir: /app
2026-06-15 21:48:59,703 - SniperModule - INFO -    Log dir: /app/logs/sniper
2026-06-15 21:48:59,703 - SniperModule - INFO -    DRY_RUN (resolved per-module): True
2026-06-15 21:48:59,707 - SniperModule - INFO -    Killswitch poller started (logs/.killswitch)
2026-06-15 21:48:59,708 - SniperModule - INFO -    Solana RPC: Configured
2026-06-15 21:48:59,708 - SniperModule - INFO -    EVM RPC: Configured
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Database connected
2026-06-15 21:49:00,249 - SniperModule - INFO - ✅ Secrets manager initialized with database
2026-06-15 21:49:00,358 - SniperModule - INFO - ✅ Pool Engine initialized for RPC management
2026-06-15 21:49:00,358 - SniperModule - INFO -    Solana RPC from Pool Engine: OK
2026-06-15 21:49:00,358 - SniperModule - INFO -    EVM RPC from Pool Engine: OK
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ AllocationGuard wired into RiskManager (module=sniper)
2026-06-15 21:49:03,455 - SniperModule - INFO - ✅ RiskManager wired into Sniper engine
2026-06-15 21:49:03,455 - SniperEngine - INFO - 🔫 Initializing Sniper Engine...
2026-06-15 21:49:03,467 - SniperEngine - INFO - 📋 Sniper settings loaded: trade_amount=0.1, slippage=10.0%
2026-06-15 21:49:03,467 - SniperEngine - INFO -    Mode: DRY_RUN (no real trades) | TEST_MODE (relaxed safety)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Target Chain: ALL (All Chains)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Safety (TEST MODE): max_tax=50%, min_liq=DISABLED (set to $0)
2026-06-15 21:49:03,468 - SniperEngine - INFO -    Exit: TP=50.0%, SL=20.0%
2026-06-15 21:49:03,468 - SniperEngine - INFO -    EVM sniping: DISABLED (sniper_evm_enabled=False) | evm_min_liq=$50,000 | evm_min_score=>=70
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 exit: PartialTake=20.0%@50.0% trail=True
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15/W16 entry gates [ACTIVE (always-on)]: min_holders=10 min_age=30s max_dev_holding=30.0% min_buy_sell=1.5 min_score=40 | safety_api=ON
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W15 risk gate: sniper_use_dex_risk_manager=False (sniper-own gates only (capital checks preserved))
2026-06-15 21:49:03,469 - SniperEngine - INFO -    W17 delayed-entry: min_age=180s watchlist_max=500 recheck=15s fail_closed_bsr=True phantom_threshold=300.0%
2026-06-15 21:49:03,474 - SniperEngine - WARNING - SNIPER budget=0 (allocation_guard_config.budget_usd_sniper=0): all LIVE entries suppressed. DRY_RUN simulated entries are still collected for burn-in stats. Operator action to enable LIVE: set budget_usd_sniper > 0 in DB.
2026-06-15 21:49:03,664 - TradeExecutor - INFO - 💱 Trade Executor initialized (DRY RUN)
2026-06-15 21:49:03,668 - SniperEngine - WARNING - EVM sniping DISABLED by sniper_evm_enabled=false (DB config). Solana path is unaffected. To re-enable: UPDATE config_settings SET value='true' WHERE config_type='sniper_config' AND key='sniper_evm_enabled';
2026-06-15 21:49:03,724 - SolanaListener - INFO - 🔌 Initializing Solana Listener (MULTI-AMM VERSION)...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    RPC: https://solana-mainnet.g.alchemy.com/v2/p8TihQhCAI...
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Poll Interval: 15s
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Enabled AMMs: ['raydium_v4', 'pump_fun']
2026-06-15 21:49:03,724 - SolanaListener - INFO -    Listener Mode: WSS
2026-06-15 21:49:03,724 - SolanaListener - INFO -    WSS URL: wss://mainnet.helius-rpc.com/?api-key=021371af-046f-4cf4-a71...
2026-06-15 21:49:03,818 - SolanaListener - ERROR - ❌ RPC verification failed - check your RPC URL
2026-06-15 21:49:03,818 - SniperEngine - INFO - ✅ Sniper Engine initialized
2026-06-15 21:49:03,856 - SniperEngine - INFO - 🔑 Sniper wallets surfaced: solana=BZ7dWN...qedR evm=0x802f...1D4D
2026-06-15 21:49:03,856 - SniperModule - INFO - ✅ Sniper Engine initialized successfully
2026-06-15 21:49:03,926 - SniperModule - INFO - 📱 Telegram remote control enabled
2026-06-15 21:49:04,213 - SniperEngine - INFO - 🔫 Sniper Engine Started
2026-06-15 21:49:04,242 - SniperEngine - INFO - ♻️ Sniper reconcile: no open rows to restore
2026-06-15 21:59:12,201 - SniperEngine - INFO - 🔫 Monitor status: 6000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 10:50:06,708 - SniperEngine - INFO - 🔫 Monitor status: 8952000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 11:00:13,798 - SniperEngine - INFO - 🔫 Monitor status: 8958000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 11:10:20,670 - SniperEngine - INFO - 🔫 Monitor status: 8964000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 11:20:28,091 - SniperEngine - INFO - 🔫 Monitor status: 8970000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 11:30:35,251 - SniperEngine - INFO - 🔫 Monitor status: 8976000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 11:40:42,387 - SniperEngine - INFO - 🔫 Monitor status: 8982000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 11:50:49,628 - SniperEngine - INFO - 🔫 Monitor status: 8988000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 12:00:56,594 - SniperEngine - INFO - 🔫 Monitor status: 8994000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 12:11:03,584 - SniperEngine - INFO - 🔫 Monitor status: 9000000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 12:21:11,236 - SniperEngine - INFO - 🔫 Monitor status: 9006000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 12:31:19,002 - SniperEngine - INFO - 🔫 Monitor status: 9012000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 12:41:26,584 - SniperEngine - INFO - 🔫 Monitor status: 9018000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 12:51:33,767 - SniperEngine - INFO - 🔫 Monitor status: 9024000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 13:01:41,069 - SniperEngine - INFO - 🔫 Monitor status: 9030000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 13:11:48,119 - SniperEngine - INFO - 🔫 Monitor status: 9036000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 13:21:55,534 - SniperEngine - INFO - 🔫 Monitor status: 9042000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 13:32:02,970 - SniperEngine - INFO - 🔫 Monitor status: 9048000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 13:42:09,408 - SniperEngine - INFO - 🔫 Monitor status: 9054000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 13:52:15,856 - SniperEngine - INFO - 🔫 Monitor status: 9060000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 14:02:22,985 - SniperEngine - INFO - 🔫 Monitor status: 9066000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 14:12:29,556 - SniperEngine - INFO - 🔫 Monitor status: 9072000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 14:22:36,642 - SniperEngine - INFO - 🔫 Monitor status: 9078000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 14:32:44,410 - SniperEngine - INFO - 🔫 Monitor status: 9084000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 14:42:52,149 - SniperEngine - INFO - 🔫 Monitor status: 9090000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 14:52:59,499 - SniperEngine - INFO - 🔫 Monitor status: 9096000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 15:03:06,707 - SniperEngine - INFO - 🔫 Monitor status: 9102000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 15:13:14,378 - SniperEngine - INFO - 🔫 Monitor status: 9108000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 15:23:22,235 - SniperEngine - INFO - 🔫 Monitor status: 9114000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 15:33:29,921 - SniperEngine - INFO - 🔫 Monitor status: 9120000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 15:43:37,128 - SniperEngine - INFO - 🔫 Monitor status: 9126000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 15:53:44,260 - SniperEngine - INFO - 🔫 Monitor status: 9132000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 16:03:51,948 - SniperEngine - INFO - 🔫 Monitor status: 9138000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 16:13:58,965 - SniperEngine - INFO - 🔫 Monitor status: 9144000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 16:24:06,555 - SniperEngine - INFO - 🔫 Monitor status: 9150000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 16:34:13,810 - SniperEngine - INFO - 🔫 Monitor status: 9156000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 16:44:21,254 - SniperEngine - INFO - 🔫 Monitor status: 9162000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 16:54:28,309 - SniperEngine - INFO - 🔫 Monitor status: 9168000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 17:04:35,194 - SniperEngine - INFO - 🔫 Monitor status: 9174000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 17:14:42,859 - SniperEngine - INFO - 🔫 Monitor status: 9180000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 17:24:51,083 - SniperEngine - INFO - 🔫 Monitor status: 9186000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 17:34:58,505 - SniperEngine - INFO - 🔫 Monitor status: 9192000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 17:45:05,647 - SniperEngine - INFO - 🔫 Monitor status: 9198000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 17:55:12,927 - SniperEngine - INFO - 🔫 Monitor status: 9204000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 18:05:20,387 - SniperEngine - INFO - 🔫 Monitor status: 9210000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 18:15:28,148 - SniperEngine - INFO - 🔫 Monitor status: 9216000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 18:25:36,079 - SniperEngine - INFO - 🔫 Monitor status: 9222000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 18:35:43,023 - SniperEngine - INFO - 🔫 Monitor status: 9228000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 18:45:49,398 - SniperEngine - INFO - 🔫 Monitor status: 9234000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 18:55:56,059 - SniperEngine - INFO - 🔫 Monitor status: 9240000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 19:06:03,073 - SniperEngine - INFO - 🔫 Monitor status: 9246000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 19:16:10,372 - SniperEngine - INFO - 🔫 Monitor status: 9252000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 19:26:18,312 - SniperEngine - INFO - 🔫 Monitor status: 9258000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 19:36:25,601 - SniperEngine - INFO - 🔫 Monitor status: 9264000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 19:46:32,732 - SniperEngine - INFO - 🔫 Monitor status: 9270000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 19:56:39,927 - SniperEngine - INFO - 🔫 Monitor status: 9276000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 20:06:46,950 - SniperEngine - INFO - 🔫 Monitor status: 9282000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 20:16:53,986 - SniperEngine - INFO - 🔫 Monitor status: 9288000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 20:27:01,581 - SniperEngine - INFO - 🔫 Monitor status: 9294000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 20:37:08,750 - SniperEngine - INFO - 🔫 Monitor status: 9300000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 20:47:15,618 - SniperEngine - INFO - 🔫 Monitor status: 9306000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 20:57:22,316 - SniperEngine - INFO - 🔫 Monitor status: 9312000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 21:07:29,122 - SniperEngine - INFO - 🔫 Monitor status: 9318000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 21:17:36,234 - SniperEngine - INFO - 🔫 Monitor status: 9324000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 21:27:43,178 - SniperEngine - INFO - 🔫 Monitor status: 9330000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 21:37:50,428 - SniperEngine - INFO - 🔫 Monitor status: 9336000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 21:47:57,083 - SniperEngine - INFO - 🔫 Monitor status: 9342000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 21:58:03,724 - SniperEngine - INFO - 🔫 Monitor status: 9348000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 22:08:11,326 - SniperEngine - INFO - 🔫 Monitor status: 9354000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 22:18:19,348 - SniperEngine - INFO - 🔫 Monitor status: 9360000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 22:28:26,576 - SniperEngine - INFO - 🔫 Monitor status: 9366000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 22:38:34,106 - SniperEngine - INFO - 🔫 Monitor status: 9372000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 22:48:41,319 - SniperEngine - INFO - 🔫 Monitor status: 9378000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 22:58:48,938 - SniperEngine - INFO - 🔫 Monitor status: 9384000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 23:08:56,985 - SniperEngine - INFO - 🔫 Monitor status: 9390000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 23:19:04,554 - SniperEngine - INFO - 🔫 Monitor status: 9396000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 23:29:12,081 - SniperEngine - INFO - 🔫 Monitor status: 9402000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 23:39:20,329 - SniperEngine - INFO - 🔫 Monitor status: 9408000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 23:49:27,522 - SniperEngine - INFO - 🔫 Monitor status: 9414000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-26 23:59:34,337 - SniperEngine - INFO - 🔫 Monitor status: 9420000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 00:09:42,161 - SniperEngine - INFO - 🔫 Monitor status: 9426000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 00:19:49,122 - SniperEngine - INFO - 🔫 Monitor status: 9432000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 00:29:55,970 - SniperEngine - INFO - 🔫 Monitor status: 9438000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 00:40:02,682 - SniperEngine - INFO - 🔫 Monitor status: 9444000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 00:50:09,170 - SniperEngine - INFO - 🔫 Monitor status: 9450000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 01:00:15,919 - SniperEngine - INFO - 🔫 Monitor status: 9456000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 01:10:22,783 - SniperEngine - INFO - 🔫 Monitor status: 9462000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 01:20:30,957 - SniperEngine - INFO - 🔫 Monitor status: 9468000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 01:30:38,826 - SniperEngine - INFO - 🔫 Monitor status: 9474000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 01:40:45,715 - SniperEngine - INFO - 🔫 Monitor status: 9480000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 01:50:52,414 - SniperEngine - INFO - 🔫 Monitor status: 9486000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 02:00:58,696 - SniperEngine - INFO - 🔫 Monitor status: 9492000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 02:11:05,182 - SniperEngine - INFO - 🔫 Monitor status: 9498000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 02:21:11,930 - SniperEngine - INFO - 🔫 Monitor status: 9504000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 02:31:18,374 - SniperEngine - INFO - 🔫 Monitor status: 9510000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 02:41:25,027 - SniperEngine - INFO - 🔫 Monitor status: 9516000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 02:51:31,336 - SniperEngine - INFO - 🔫 Monitor status: 9522000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 03:01:37,943 - SniperEngine - INFO - 🔫 Monitor status: 9528000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 03:11:44,574 - SniperEngine - INFO - 🔫 Monitor status: 9534000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 03:21:51,395 - SniperEngine - INFO - 🔫 Monitor status: 9540000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 03:31:58,161 - SniperEngine - INFO - 🔫 Monitor status: 9546000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 03:42:04,679 - SniperEngine - INFO - 🔫 Monitor status: 9552000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 03:52:11,600 - SniperEngine - INFO - 🔫 Monitor status: 9558000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 04:02:18,680 - SniperEngine - INFO - 🔫 Monitor status: 9564000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 04:12:25,849 - SniperEngine - INFO - 🔫 Monitor status: 9570000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 04:22:32,989 - SniperEngine - INFO - 🔫 Monitor status: 9576000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 04:32:40,751 - SniperEngine - INFO - 🔫 Monitor status: 9582000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 04:42:47,349 - SniperEngine - INFO - 🔫 Monitor status: 9588000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 04:52:54,043 - SniperEngine - INFO - 🔫 Monitor status: 9594000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 05:03:01,310 - SniperEngine - INFO - 🔫 Monitor status: 9600000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 05:13:07,923 - SniperEngine - INFO - 🔫 Monitor status: 9606000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 05:23:15,136 - SniperEngine - INFO - 🔫 Monitor status: 9612000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 05:33:21,989 - SniperEngine - INFO - 🔫 Monitor status: 9618000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 05:43:28,558 - SniperEngine - INFO - 🔫 Monitor status: 9624000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 05:53:35,200 - SniperEngine - INFO - 🔫 Monitor status: 9630000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 06:03:42,046 - SniperEngine - INFO - 🔫 Monitor status: 9636000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 06:13:48,485 - SniperEngine - INFO - 🔫 Monitor status: 9642000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 06:23:55,274 - SniperEngine - INFO - 🔫 Monitor status: 9648000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 06:34:02,305 - SniperEngine - INFO - 🔫 Monitor status: 9654000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 06:44:09,111 - SniperEngine - INFO - 🔫 Monitor status: 9660000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 06:54:15,788 - SniperEngine - INFO - 🔫 Monitor status: 9666000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 07:04:23,239 - SniperEngine - INFO - 🔫 Monitor status: 9672000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 07:14:30,316 - SniperEngine - INFO - 🔫 Monitor status: 9678000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 07:24:37,316 - SniperEngine - INFO - 🔫 Monitor status: 9684000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 07:34:45,937 - SniperEngine - INFO - 🔫 Monitor status: 9690000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 07:44:54,162 - SniperEngine - INFO - 🔫 Monitor status: 9696000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 07:55:03,555 - SniperEngine - INFO - 🔫 Monitor status: 9702000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 08:05:11,823 - SniperEngine - INFO - 🔫 Monitor status: 9708000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 08:15:22,124 - SniperEngine - INFO - 🔫 Monitor status: 9714000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 08:25:32,322 - SniperEngine - INFO - 🔫 Monitor status: 9720000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 08:35:40,780 - SniperEngine - INFO - 🔫 Monitor status: 9726000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 08:45:48,897 - SniperEngine - INFO - 🔫 Monitor status: 9732000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 08:55:56,952 - SniperEngine - INFO - 🔫 Monitor status: 9738000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 09:06:04,694 - SniperEngine - INFO - 🔫 Monitor status: 9744000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 09:16:12,202 - SniperEngine - INFO - 🔫 Monitor status: 9750000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 09:26:20,747 - SniperEngine - INFO - 🔫 Monitor status: 9756000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 09:36:28,583 - SniperEngine - INFO - 🔫 Monitor status: 9762000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 09:46:36,384 - SniperEngine - INFO - 🔫 Monitor status: 9768000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 09:56:43,961 - SniperEngine - INFO - 🔫 Monitor status: 9774000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 10:06:51,359 - SniperEngine - INFO - 🔫 Monitor status: 9780000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 10:16:59,162 - SniperEngine - INFO - 🔫 Monitor status: 9786000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 10:27:07,412 - SniperEngine - INFO - 🔫 Monitor status: 9792000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 10:37:15,863 - SniperEngine - INFO - 🔫 Monitor status: 9798000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 10:47:24,352 - SniperEngine - INFO - 🔫 Monitor status: 9804000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 10:57:33,589 - SniperEngine - INFO - 🔫 Monitor status: 9810000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 11:07:41,880 - SniperEngine - INFO - 🔫 Monitor status: 9816000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 11:17:50,503 - SniperEngine - INFO - 🔫 Monitor status: 9822000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 11:27:58,256 - SniperEngine - INFO - 🔫 Monitor status: 9828000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 11:38:05,369 - SniperEngine - INFO - 🔫 Monitor status: 9834000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 11:48:14,581 - SniperEngine - INFO - 🔫 Monitor status: 9840000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 11:58:22,766 - SniperEngine - INFO - 🔫 Monitor status: 9846000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 12:08:30,894 - SniperEngine - INFO - 🔫 Monitor status: 9852000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 12:18:39,925 - SniperEngine - INFO - 🔫 Monitor status: 9858000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 12:28:48,462 - SniperEngine - INFO - 🔫 Monitor status: 9864000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 12:38:56,242 - SniperEngine - INFO - 🔫 Monitor status: 9870000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 12:49:05,655 - SniperEngine - INFO - 🔫 Monitor status: 9876000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 12:59:13,874 - SniperEngine - INFO - 🔫 Monitor status: 9882000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 13:09:23,509 - SniperEngine - INFO - 🔫 Monitor status: 9888000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 13:19:32,602 - SniperEngine - INFO - 🔫 Monitor status: 9894000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 13:29:42,138 - SniperEngine - INFO - 🔫 Monitor status: 9900000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 13:39:51,929 - SniperEngine - INFO - 🔫 Monitor status: 9906000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 13:50:00,743 - SniperEngine - INFO - 🔫 Monitor status: 9912000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 14:00:08,534 - SniperEngine - INFO - 🔫 Monitor status: 9918000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 14:10:16,229 - SniperEngine - INFO - 🔫 Monitor status: 9924000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 14:20:25,899 - SniperEngine - INFO - 🔫 Monitor status: 9930000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 14:30:34,636 - SniperEngine - INFO - 🔫 Monitor status: 9936000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 14:40:42,863 - SniperEngine - INFO - 🔫 Monitor status: 9942000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 14:50:51,279 - SniperEngine - INFO - 🔫 Monitor status: 9948000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 15:00:58,969 - SniperEngine - INFO - 🔫 Monitor status: 9954000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 15:11:06,890 - SniperEngine - INFO - 🔫 Monitor status: 9960000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 15:21:15,839 - SniperEngine - INFO - 🔫 Monitor status: 9966000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 15:31:23,982 - SniperEngine - INFO - 🔫 Monitor status: 9972000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 15:41:31,829 - SniperEngine - INFO - 🔫 Monitor status: 9978000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 15:51:39,822 - SniperEngine - INFO - 🔫 Monitor status: 9984000 scans, 0 EVM pairs, 0 Solana pools detected
2026-06-27 16:01:48,028 - SniperEngine - INFO - 🔫 Monitor status: 9990000 scans, 0 EVM pairs, 0 Solana pools detected
